PROJECT,SURFACE_PAD,PATTERN,WELL_PAIR,MAPPED_COMMON_WELLNAME,OBS_SUNCOR_WELLBORE_ID,TVDSS,OBS_MD,PROJECTED_MD,FILE_MNEMONIC_NAME,COMMON_MNEMONIC_NAME,MNEMONIC_VALUE
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,386.949981689453,46.4500007629395,616.989990234375,M_GR,Gamma Ray,40.5246
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,286.950012207031,146.449996948242,616.989990234375,M_GR,Gamma Ray,24.1337
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,276.950012207031,156.449996948242,616.989990234375,M_GR,Gamma Ray,45.9027
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,266.950012207031,166.449996948242,616.989990234375,M_GR,Gamma Ray,64.6836
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,435.100006103516,0,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,425.100006103516,10,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,415.100006103516,20,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,405.100006103516,30,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,395.100006103516,40,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,385.100006103516,50,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,285.100006103516,150,1321.11999511719,M_GR,Gamma Ray,26.412806
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,275.100006103516,160,1321.11999511719,M_GR,Gamma Ray,23.046171
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,265.100006103516,170,1321.11999511719,M_GR,Gamma Ray,18.68205
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,400.899993896484,30,810.940002441406,M_GR,Gamma Ray,83.68462
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,390.899993896484,40,810.940002441406,M_GR,Gamma Ray,86.57996
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,380.899993896484,50,810.940002441406,M_GR,Gamma Ray,110.1414
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,340.899993896484,90,810.940002441406,M_GR,Gamma Ray,119.65095
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,330.899993896484,100,810.940002441406,M_GR,Gamma Ray,156.52211
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,320.899993896484,110,810.940002441406,M_GR,Gamma Ray,157.97885
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,280.899993896484,150,810.940002441406,M_GR,Gamma Ray,90.08569
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,270.899993896484,160,810.940002441406,M_GR,Gamma Ray,122.89692
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,260.899993896484,170,810.940002441406,M_GR,Gamma Ray,120.36829
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0472613-093-12-W4-00,330.328033447266,145,479.769989013672,M_GR,Gamma Ray,102.11
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0472613-093-12-W4-00,322.969116210938,155,479.769989013672,M_GR,Gamma Ray,108.43
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0472613-093-12-W4-00,315.718780517578,165,493.540008544922,M_GR,Gamma Ray,109.72
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,424.100006103516,4.09999990463257,1324.51000976563,M_GR,Gamma Ray,77.1424
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,414.100006103516,14.1000003814697,1324.51000976563,M_GR,Gamma Ray,39.9886
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,404.100006103516,24.1000003814697,1324.51000976563,M_GR,Gamma Ray,88.0766
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,364.100006103516,64.0999984741211,1324.51000976563,M_GR,Gamma Ray,80.0646
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,354.100006103516,74.0999984741211,1324.51000976563,M_GR,Gamma Ray,93.8814
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,344.100006103516,84.0999984741211,1324.51000976563,M_GR,Gamma Ray,68.5136
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,304.100006103516,124.099998474121,1324.51000976563,M_GR,Gamma Ray,31.1873
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,294.100006103516,134.100006103516,1324.51000976563,M_GR,Gamma Ray,84.0748
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,284.100006103516,144.100006103516,1324.51000976563,M_GR,Gamma Ray,51.2958
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,430.899993896484,0,810.940002441406,M_GR,Gamma Ray,49.4773
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,420.899993896484,10,810.940002441406,M_GR,Gamma Ray,70.5935
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,410.899993896484,20,810.940002441406,M_GR,Gamma Ray,87.65725
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,370.899993896484,60,810.940002441406,M_GR,Gamma Ray,146.93645
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,360.899993896484,70,810.940002441406,M_GR,Gamma Ray,134.55212
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,350.899993896484,80,810.940002441406,M_GR,Gamma Ray,135.78592
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,310.899993896484,120,810.940002441406,M_GR,Gamma Ray,119.83672
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,300.899993896484,130,810.940002441406,M_GR,Gamma Ray,118.67287
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0394972-093-12-W4-00,290.899993896484,140,810.940002441406,M_GR,Gamma Ray,122.18524
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0472613-093-12-W4-00,351.648132324219,115,465.950012207031,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0472613-093-12-W4-00,344.677886962891,125,479.769989013672,M_GR,Gamma Ray,87.16
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0472613-093-12-W4-00,337.619995117188,135,479.769989013672,M_GR,Gamma Ray,96.84
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0472613-093-12-W4-00,308.50732421875,175,493.540008544922,M_GR,Gamma Ray,107.95
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,428.200012207031,-15.8999996185303,1324.51000976563,M_GR,Gamma Ray,481.301
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,428.200012207031,-5.90000009536743,1324.51000976563,M_GR,Gamma Ray,481.301
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,394.100006103516,34.0999984741211,1324.51000976563,M_GR,Gamma Ray,77.11
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,384.100006103516,44.0999984741211,1324.51000976563,M_GR,Gamma Ray,37.5507
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,374.100006103516,54.0999984741211,1324.51000976563,M_GR,Gamma Ray,51.7417
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,334.100006103516,94.0999984741211,1324.51000976563,M_GR,Gamma Ray,100.0007
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,324.100006103516,104.099998474121,1324.51000976563,M_GR,Gamma Ray,95.4026
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,314.100006103516,114.099998474121,1324.51000976563,M_GR,Gamma Ray,78.3894
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,274.100006103516,154.100006103516,1324.51000976563,M_GR,Gamma Ray,24.8366
Mackay River,Pad 750,Pad 750 South,750-WP11,750-P11,SUN-AB0430794-093-12-W4-00,264.100006103516,164.100006103516,1324.51000976563,M_GR,Gamma Ray,46.8891
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,403.700012207031,30,646.090026855469,M_GR,Gamma Ray,61.6802
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,393.700012207031,40,646.090026855469,M_GR,Gamma Ray,25.8732
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,383.700012207031,50,646.090026855469,M_GR,Gamma Ray,34.5936
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,343.700012207031,90,646.090026855469,M_GR,Gamma Ray,85.1882
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,333.700012207031,100,646.090026855469,M_GR,Gamma Ray,105.4055
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,323.700012207031,110,646.090026855469,M_GR,Gamma Ray,127.9675
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,283.700012207031,150,646.090026855469,M_GR,Gamma Ray,27.3746
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,273.700012207031,160,646.090026855469,M_GR,Gamma Ray,35.1592
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,263.700012207031,170,646.090026855469,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,407.949981689453,25.4500007629395,797.859985351563,M_GR,Gamma Ray,59.7168
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,397.949981689453,35.4500007629395,797.859985351563,M_GR,Gamma Ray,32.866
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,387.950012207031,45.4500007629395,797.859985351563,M_GR,Gamma Ray,61.271
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,347.950012207031,85.4499969482422,797.859985351563,M_GR,Gamma Ray,53.1811
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,337.950012207031,95.4499969482422,797.859985351563,M_GR,Gamma Ray,95.4864
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,327.950012207031,105.449996948242,797.859985351563,M_GR,Gamma Ray,109.0023
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,287.950012207031,145.449996948242,797.859985351563,M_GR,Gamma Ray,42.8085
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,277.950012207031,155.449996948242,797.859985351563,M_GR,Gamma Ray,33.7174
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,267.950012207031,165.449996948242,797.859985351563,M_GR,Gamma Ray,57.7083
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,433.700012207031,0,646.090026855469,M_GR,Gamma Ray,43.6842
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,423.700012207031,10,646.090026855469,M_GR,Gamma Ray,48.2089
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,413.700012207031,20,646.090026855469,M_GR,Gamma Ray,19.8677
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,373.700012207031,60,646.090026855469,M_GR,Gamma Ray,62.6572
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,363.700012207031,70,646.090026855469,M_GR,Gamma Ray,100.2432
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,353.700012207031,80,646.090026855469,M_GR,Gamma Ray,121.9619
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,313.700012207031,120,646.090026855469,M_GR,Gamma Ray,87.7797
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,303.700012207031,130,646.090026855469,M_GR,Gamma Ray,26.8501
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427837-093-12-W4-00,293.700012207031,140,646.090026855469,M_GR,Gamma Ray,103.4928
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,433.399993896484,-4.55000019073486,797.859985351563,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,427.949981689453,5.44999980926514,797.859985351563,M_GR,Gamma Ray,37.7435
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,417.949981689453,15.4499998092651,797.859985351563,M_GR,Gamma Ray,37.0278
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,377.950012207031,55.4500007629395,797.859985351563,M_GR,Gamma Ray,103.5427
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,367.950012207031,65.4499969482422,797.859985351563,M_GR,Gamma Ray,71.9133
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,357.950012207031,75.4499969482422,797.859985351563,M_GR,Gamma Ray,81.06
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,317.950012207031,115.449996948242,797.859985351563,M_GR,Gamma Ray,91.9454
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,307.950012207031,125.449996948242,797.859985351563,M_GR,Gamma Ray,105.8671
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,297.950012207031,135.449996948242,797.859985351563,M_GR,Gamma Ray,81.3401
Mackay River,Pad 750,Pad 750 South,750-WP17,750-P17,SUN-AB0427839-093-12-W4-00,257.950012207031,175.449996948242,797.859985351563,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,433.399993896484,-4.55000019073486,812.950012207031,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,427.949981689453,5.44999980926514,812.950012207031,M_GR,Gamma Ray,37.7435
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,417.949981689453,15.4499998092651,812.950012207031,M_GR,Gamma Ray,37.0278
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,377.950012207031,55.4500007629395,812.950012207031,M_GR,Gamma Ray,103.5427
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,367.950012207031,65.4499969482422,812.950012207031,M_GR,Gamma Ray,71.9133
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,357.950012207031,75.4499969482422,812.950012207031,M_GR,Gamma Ray,81.06
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,317.950012207031,115.449996948242,812.950012207031,M_GR,Gamma Ray,91.9454
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,307.950012207031,125.449996948242,812.950012207031,M_GR,Gamma Ray,105.8671
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,297.950012207031,135.449996948242,812.950012207031,M_GR,Gamma Ray,81.3401
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,257.950012207031,175.449996948242,812.950012207031,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,433.700012207031,0,668.150024414063,M_GR,Gamma Ray,43.6842
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,423.700012207031,10,668.150024414063,M_GR,Gamma Ray,48.2089
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,383.700012207031,50,668.150024414063,M_GR,Gamma Ray,34.5936
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,373.700012207031,60,668.150024414063,M_GR,Gamma Ray,62.6572
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,363.700012207031,70,668.150024414063,M_GR,Gamma Ray,100.2432
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,323.700012207031,110,668.150024414063,M_GR,Gamma Ray,127.9675
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,313.700012207031,120,668.150024414063,M_GR,Gamma Ray,87.7797
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,303.700012207031,130,668.150024414063,M_GR,Gamma Ray,26.8501
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,263.700012207031,170,668.150024414063,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,407.949981689453,25.4500007629395,812.950012207031,M_GR,Gamma Ray,59.7168
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,397.949981689453,35.4500007629395,812.950012207031,M_GR,Gamma Ray,32.866
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,387.950012207031,45.4500007629395,812.950012207031,M_GR,Gamma Ray,61.271
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,347.950012207031,85.4499969482422,812.950012207031,M_GR,Gamma Ray,53.1811
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,337.950012207031,95.4499969482422,812.950012207031,M_GR,Gamma Ray,95.4864
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,327.950012207031,105.449996948242,812.950012207031,M_GR,Gamma Ray,109.0023
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,287.950012207031,145.449996948242,812.950012207031,M_GR,Gamma Ray,42.8085
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,277.950012207031,155.449996948242,812.950012207031,M_GR,Gamma Ray,33.7174
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427839-093-12-W4-00,267.950012207031,165.449996948242,812.950012207031,M_GR,Gamma Ray,57.7083
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,413.700012207031,20,668.150024414063,M_GR,Gamma Ray,19.8677
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,403.700012207031,30,668.150024414063,M_GR,Gamma Ray,61.6802
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,393.700012207031,40,668.150024414063,M_GR,Gamma Ray,25.8732
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,353.700012207031,80,668.150024414063,M_GR,Gamma Ray,121.9619
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,343.700012207031,90,668.150024414063,M_GR,Gamma Ray,85.1882
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,333.700012207031,100,668.150024414063,M_GR,Gamma Ray,105.4055
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,293.700012207031,140,668.150024414063,M_GR,Gamma Ray,103.4928
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,283.700012207031,150,668.150024414063,M_GR,Gamma Ray,27.3746
Mackay River,Pad 751,Pad 751 South,751-WP07,751-P07,SUN-AB0427837-093-12-W4-00,273.700012207031,160,668.150024414063,M_GR,Gamma Ray,35.1592
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,434.900024414063,3.79999995231628,419.859985351563,M_GR,Gamma Ray,55.896
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,424.900024414063,13.8000001907349,419.859985351563,M_GR,Gamma Ray,39.3086
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,394.900024414063,43.7999992370605,419.859985351563,M_GR,Gamma Ray,23.5164
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,384.899993896484,53.7999992370605,419.859985351563,M_GR,Gamma Ray,39.282
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,354.899993896484,83.8000030517578,419.859985351563,M_GR,Gamma Ray,29.4348
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,344.899993896484,93.8000030517578,419.859985351563,M_GR,Gamma Ray,57.3756
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,314.899993896484,123.800003051758,419.859985351563,M_GR,Gamma Ray,97.1329
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,304.899993896484,133.800003051758,419.859985351563,M_GR,Gamma Ray,27.1206
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,274.899993896484,163.800003051758,419.859985351563,M_GR,Gamma Ray,30.8068
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,264.899993896484,173.800003051758,419.859985351563,M_GR,Gamma Ray,47.1492
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,438.700012207031,-16.2000007629395,419.859985351563,M_GR,Gamma Ray,368.6132
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,438.700012207031,-6.19999980926514,419.859985351563,M_GR,Gamma Ray,368.6132
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,414.900024414063,23.7999992370605,419.859985351563,M_GR,Gamma Ray,42.8142
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,404.900024414063,33.7999992370605,419.859985351563,M_GR,Gamma Ray,56.4176
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,374.899993896484,63.7999992370605,419.859985351563,M_GR,Gamma Ray,43.8497
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,364.899993896484,73.8000030517578,419.859985351563,M_GR,Gamma Ray,22.3326
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,334.899993896484,103.800003051758,419.859985351563,M_GR,Gamma Ray,84.3799
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,324.899993896484,113.800003051758,419.859985351563,M_GR,Gamma Ray,100.1506
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,294.899993896484,143.800003051758,419.859985351563,M_GR,Gamma Ray,79.7512
Mackay River,Pad 751,Pad 751 East,751-WP14,751-P14,SUN-AB0430458-093-12-W4-00,284.899993896484,153.800003051758,419.859985351563,M_GR,Gamma Ray,30.8593
